id,name,date_end,province,organizer_id,arbiter_id,pairings,rating_type,n_players,n_rounds
200810044,2008 Toronto Thanksgiving U1900,2008-10-13,ON,106974,106974,SS,R,17,6
200810045,2008 Toronto Thanksgiving U2100,2008-10-13,ON,106974,106974,SS,R,16,6
200810046,BC Championship,2008-10-13,BC,108715,108715,SS,R,8,7
200810047,Willi Wettengl Memorial,2008-10-14,ON,105108,105108,SS,R,12,5
200810048,RA Harvest Active,2008-10-05,ON,107391,107391,SS,Q,16,3
200810049,KWCC Fall Active,2008-10-07,ON,106868,106868,SS,Q,15,6
200810050,BGC 117,2008-09-15,ON,128173,128173,RR,R,10,1
200810051,14th Annual Medicine Hat Open,2008-09-28,AB,100070,100070,SS,R,13,5
200810052,Calgary Chess Club Fall Class Open,2008-09-30,AB,123257,123257,SS,R,18,5
200810053,London October Open,2008-10-04,ON,109477,109477,SS,R,21,4
200810054,BC Womens Championship,2008-10-13,BC,100205,100205,SS,R,4,3
200810055,NOSCC 2008  Age 7 and under,2008-10-18,ON,102198,102198,SS,R,16,5
200810056,NOSCC 2008 Ages 10 and 11,2008-10-18,ON,102198,102198,SS,R,83,5
200810057,NOSCC 2008 Ages 14 to 15,2008-10-18,ON,102198,102198,SS,R,12,5
200810058,NOSCC 2008 Ages 16 to 17,2008-10-18,ON,102198,102198,SS,R,7,5
200810059,NOSCC 2008 Ages 8 to 9,2008-10-18,ON,102198,102198,SS,R,46,5
200810060,Chess Academy Advanced 1,2008-10-19,ON,134840,134840,RR,R,4,1
200810061,Chess Academy Advanced 2,2008-10-19,ON,108387,108387,RR,R,4,1
200810062,Chess Academy Advanced 3,2008-10-19,ON,108387,108387,RR,R,4,1
200810063,Chess Academy Advanced 4,2008-10-19,ON,108387,108387,RR,R,6,1
200810064,Chess Academy Advanced 5,2008-10-19,ON,108387,108387,RR,R,6,1
200810065,Chess Academy Advanced 6,2008-10-19,ON,108387,108387,RR,R,6,1
200810066,Chess Academy Advanced 7,2008-10-19,ON,108387,108387,RR,R,6,1
200810067,Chess Academy Intermediate 1 1,2008-10-19,ON,134840,134840,RR,R,4,1
200810068,Chess Academy Intermediate 1 2,2008-10-19,ON,134840,134840,RR,R,4,1
200810069,Chess Academy Intermediate 1 3,2008-10-19,ON,134840,134840,RR,R,5,1
200810070,Chess Academy Intermediate 1 4,2008-10-19,ON,134840,134840,RR,R,5,1
200810071,Chess Academy Intermediate 1 5,2008-10-19,ON,134840,134840,RR,R,4,1
200810072,Chess Academy Intermediate 2 1,2008-10-19,ON,108387,110253,RR,R,6,1
200810073,Chess Academy Intermediate 2 2,2008-10-19,ON,108387,110253,RR,R,6,1
200810074,Chess Academy Intermediate 2 3,2008-10-19,ON,108387,110253,RR,R,6,1
200810075,Chess Academy Intermediate 2 4,2008-10-19,ON,108387,110253,RR,R,5,1
200810076,Chess Academy Intermediate 2 5,2008-10-19,ON,108387,110253,RR,R,5,1
200810077,KW Oktoberfest Open extra games,2008-10-19,ON,127489,127489,SS,R,6,2
200810078,KW Oktoberfest Open U1400,2008-10-19,ON,127489,127489,SS,R,12,5
200810079,KW Oktoberfest Open U1700,2008-10-19,ON,127489,127489,SS,R,15,5
200810080,KW Oktoberfest Open U2000,2008-10-19,ON,127489,127489,SS,R,14,5
200810081,KW Oktoberfest Open,2008-10-19,ON,127489,127489,SS,R,16,5
200810082,Toronto Womens Chess Champion 2008,2008-10-19,ON,134840,134840,RR,R,6,1
200810083,International Chess Championship,2008-10-18,ON,102198,102198,SS,Q,13,5
200810084,Calgary Junior Closed Active,2008-10-19,AB,139775,144016,SS,Q,6,5
200810085,NOSCC 2008 Ages 12 to 13,2008-10-18,ON,102198,102198,SS,R,40,5
200810086,Langley Chess Club Championship,2008-10-20,BC,102330,102330,SS,R,14,5
200810087,Howard Ridout Memorial Swiss,2008-10-23,ON,106974,106974,SS,R,40,7
200810088,Howard Ridout Memorial U1700,2008-10-23,ON,106974,106974,SS,R,29,7
200810089,Ron F Rodgers 2008,2008-10-23,ON,106856,106856,SS,R,33,6
200810090,Ron F Rodgers U1600 2008,2008-10-23,ON,106856,106856,SS,R,22,6
200810091,October Open,2008-10-25,AB,101588,101588,SS,R,6,3
200810092,2008 Chessca Open  AM U1400,2008-10-26,ON,130962,130962,SS,R,9,5
200810093,2008 Chessca Open  PRO,2008-10-26,ON,130962,130962,SS,R,33,5
200810094,2008 Chessca Open AM U2100,2008-10-26,ON,130962,130962,SS,R,15,5
200810095,2008 ThankGibbons Sectional A,2008-10-26,MB,107847,107847,SS,R,6,5
200810096,2008 ThankGibbons Sectional B,2008-10-26,MB,107847,107847,SS,R,8,5
200810097,Chess Academy Advanced 1,2008-10-26,ON,108387,108387,RR,R,4,1
200810098,Chess Academy Advanced 2,2008-10-26,ON,108387,108387,RR,R,6,1
200810099,Chess Academy Advanced 3,2008-10-26,ON,108387,108387,RR,R,6,1
200810100,Chess Academy Advanced 4,2008-10-26,ON,108387,108387,RR,R,6,1
200810101,Chess Academy Advanced 5,2008-10-26,ON,108387,108387,RR,R,4,1
200810102,Chess Academy Advanced 6,2008-10-26,ON,108387,108387,RR,R,4,1
200810103,Chess Academy Advanced 7,2008-10-26,ON,108387,108387,RR,R,6,1
200810104,Chess Academy Intermediate 1 1,2008-10-26,ON,108387,134840,RR,R,4,1
200810105,Chess Academy Intermediate 1 2,2008-10-26,ON,108387,134840,RR,R,4,1
200810106,Chess Academy Intermediate 1 3,2008-10-26,ON,108387,134840,RR,R,6,1
200810107,Chess Academy Intermediate 1 4,2008-10-26,ON,108387,134840,RR,R,5,1
200810108,Chess Academy Intermediate 2 1,2008-10-26,ON,108387,110253,RR,R,6,1
200810109,Chess Academy Intermediate 2 2,2008-10-26,ON,108387,110253,RR,R,6,1
200810110,Chess Academy Intermediate 2 3,2008-10-26,ON,108387,110253,RR,R,6,1
200810111,Chess Academy Intermediate 2 4,2008-10-26,ON,108387,110253,RR,R,6,1
200810112,Chess Academy Intermediate 2 5,2008-10-26,ON,108387,110253,RR,R,6,1
200810113,Chess Academy Intermediate 2 6,2008-10-26,ON,108387,110253,RR,R,7,1
200810114,PEI Open extra game,2008-10-26,PE,100145,100145,SS,R,2,1
200810115,PEI Open,2008-10-26,PE,100145,100145,SS,R,10,5
200810116,Seaway Valley Open 2008,2008-10-26,ON,108267,108267,SS,R,27,5
200810117,Valaria Gansvind Training Games,2008-10-26,BC,103043,103043,SS,R,3,6
200810118,2008 October TNT,2008-10-28,MB,107847,107847,SS,R,15,4
200811001,Montreal International,2008-09-02,QC,121276,121276,RR,R,10,1
200811002,Cross Roads School 2008 7 and under,2008-10-03,ON,146926,146926,SS,R,15,5
200811003,Cross Roads School 2008 boy 8 and 9,2008-10-03,ON,146926,146926,SS,R,15,5
200811004,UBC Thursday Nights end Oct 23 08,2008-10-23,BC,135013,135013,SS,R,5,5
200811005,Gluckie versus Chaisson Match,2008-10-28,AB,127161,127161,SS,R,2,4
200811006,Hamilton Club Championship,2008-10-31,ON,102646,102646,SS,R,23,8
200811007,Chess Academy Advanced 1,2008-11-02,ON,108387,108387,RR,R,4,1
200811008,Chess Academy Advanced 2,2008-11-02,ON,108387,108387,RR,R,4,1
200811009,Chess Academy Advanced 3,2008-11-02,ON,108387,108387,RR,R,6,1
200811010,Chess Academy Advanced 4,2008-11-02,ON,108387,108387,RR,R,6,1
200811011,Chess Academy Advanced 5,2008-11-02,ON,108387,108387,RR,R,6,1
200811012,Chess Academy Advanced 6,2008-11-02,ON,108387,108387,RR,R,6,1
200811013,Chess Academy Advanced 7,2008-11-02,ON,108387,108387,RR,R,5,1
200811014,Chess Academy Intermediate 1 1,2008-11-02,ON,108387,134840,RR,R,5,1
200811015,Chess Academy Intermediate 1 2,2008-11-02,ON,108387,134840,RR,R,4,1
200811016,Chess Academy Intermediate 1 3,2008-11-02,ON,108387,134840,RR,R,4,1
200811017,Chess Academy Intermediate 1 4,2008-11-02,ON,108387,134840,RR,R,4,1
200811018,Chess Academy Intermediate 1 5,2008-11-02,ON,108387,134840,RR,R,4,1
200811019,Chess Academy Intermediate 2 1,2008-11-02,ON,108387,110253,RR,R,6,1
200811020,Chess Academy Intermediate 2 2,2008-11-02,ON,108387,110253,RR,R,6,1
200811021,Chess Academy Intermediate 2 3,2008-11-02,ON,108387,110253,RR,R,6,1
200811022,Chess Academy Intermediate 2 4,2008-11-02,ON,108387,110253,RR,R,6,1
200811023,Chess Academy Intermediate 2 5,2008-11-02,ON,108387,110253,RR,R,5,1
200811024,Chess Academy Intermediate 2 6,2008-11-02,ON,108387,110253,RR,R,5,1
200811025,Cross Roads School 2008 ages 12 13,2008-11-02,ON,146926,146926,SS,R,23,5
200811026,Cross Roads School 2008 ages 14 15,2008-11-02,ON,146926,146926,SS,R,5,5
200811027,Cross Roads School 2008 boys 10 11,2008-11-02,ON,146926,146926,SS,R,33,5
200811028,Cross Roads School 2008 girls 10 11,2008-11-02,ON,146926,146926,SS,R,9,5
200811029,Cross Roads School 2008 girls 8  9,2008-11-02,ON,146926,146926,SS,R,11,5
200811030,Halloween Knights,2008-11-02,NL,103802,103802,SS,R,4,3
200811031,Oriole Regular A,2008-11-02,ON,127778,127778,SS,R,12,5
200811032,Oriole Regular B,2008-11-02,ON,127778,127778,SS,R,14,5
200811033,St Georges Junior Section A,2008-11-02,BC,103074,103074,SS,R,8,5
200811034,St Georges Junior Section B,2008-11-02,BC,103074,103074,SS,R,6,5
200811035,St Georges Junior Section C,2008-11-02,BC,103074,103074,SS,R,7,5
200811036,St Georges Junior Section D,2008-11-02,BC,103074,103074,SS,R,7,5
200811037,St Georges Junior Section E,2008-11-02,BC,103074,103074,SS,R,10,5
200811038,St Georges Junior Section F,2008-11-02,BC,103074,103074,SS,R,6,5
200811039,St Georges Junior Section Open,2008-11-02,BC,103074,103074,SS,R,5,5
200811040,Glebe GNAG Afterschool Chess Junior,2008-11-04,ON,106106,106106,RR,R,13,2
200811041,Le premier tournoi de Dieppe,2008-10-22,NB,100253,100253,SS,R,9,5
200811042,C C C Turkey Shoot Section 2,2008-10-28,AB,101495,101495,SS,R,4,3
200811043,Shake Off the Sugar Rush,2008-11-02,SK,144561,135747,RR,R,6,1
200811044,Chess Academy Advanced 1,2008-11-09,ON,108387,108387,SS,R,4,3
200811045,Chess Academy Advanced 2,2008-11-09,ON,108387,108387,SS,R,4,3
200811046,Chess Academy Advanced 3,2008-11-09,ON,108387,108387,SS,R,4,3
200811047,Chess Academy Advanced 4,2008-11-09,ON,108387,108387,SS,R,4,3
200811048,Chess Academy Advanced 5,2008-11-09,ON,108387,108387,SS,R,4,3
200811049,Chess Academy Advanced 6,2008-11-09,ON,108387,108387,SS,R,4,3
200811050,Chess Academy Advanced 7,2008-11-09,ON,108387,108387,SS,R,4,3
200811051,Chess Academy Advanced 8,2008-11-09,ON,108387,108387,SS,R,5,5
200811052,Chess Academy Intermediate 1 1,2008-11-09,ON,108387,134840,SS,R,5,5
200811053,Chess Academy Intermediate 1 2,2008-11-09,ON,108387,134840,SS,R,4,3
200811054,Chess Academy Intermediate 1 3,2008-11-09,ON,108387,134840,SS,R,4,3
200811055,Chess Academy Intermediate 1 4,2008-11-09,ON,108387,134840,SS,R,4,3
200811056,Chess Academy Intermediate 2 1,2008-11-09,ON,108387,110253,SS,R,6,5
200811057,Chess Academy Intermediate 2 2,2008-11-09,ON,108387,110253,SS,R,6,5
200811058,Chess Academy Intermediate 2 3,2008-11-09,ON,108387,110253,SS,R,6,5
200811059,Chess Academy Intermediate 2 4,2008-11-09,ON,108387,110253,SS,R,6,5
200811060,Chess Academy Intermediate 2 5,2008-11-09,ON,108387,110253,SS,R,6,5
200811061,Chess Academy Intermediate 2 6,2008-11-09,ON,108387,110253,SS,R,4,3
200811062,Calgary Junior Closed Nov Active,2008-11-09,AB,139775,144016,SS,Q,13,5
200811063,ECC Halloween Open,2008-10-30,AB,109502,109502,SS,R,31,5
200811064,Alberta Junior Championship 2008,2008-11-02,AB,131213,131213,SS,R,15,5
200811065,CCC Turkey Shoot Section 1,2008-11-04,AB,101495,101495,SS,R,4,3
200811066,Michaelis versus MacEwen match,2008-11-06,ON,105964,105964,SS,R,2,4
200811067,BC Junior Championship 2008,2008-11-09,BC,121063,108715,SS,R,15,5
200811068,BC Junior Championship Booster,2008-11-09,BC,121063,108715,SS,R,23,5
200811069,BC Junior Championship Reserves,2008-11-09,BC,121063,108715,SS,R,16,5
200811070,26th Silver Star Classic,2008-11-10,BC,100331,100331,SS,R,6,4
200811071,CSCDGR New Liskeard 2008 5 to 8,2008-11-12,ON,130181,130181,SS,R,92,5
200811072,CSCDGR New Liskeard 2008 Mat a 4,2008-11-12,ON,130181,130181,SS,R,66,5
200811073,CSCDGR New Liskeard 2008 Secondaire,2008-11-12,ON,130181,130181,SS,R,17,5
200811074,2008 Southern Alberta Open,2008-11-16,AB,123257,123257,SS,R,34,5
200811075,Chess Academy Advanced 1,2008-11-16,ON,108387,108387,SS,R,4,3
200811076,Chess Academy Advanced 2,2008-11-16,ON,108387,108387,SS,R,4,3
200811077,Chess Academy Advanced 3,2008-11-16,ON,108387,108387,SS,R,4,3
200811078,Chess Academy Advanced 4,2008-11-16,ON,108387,108387,SS,R,4,3
200811079,Chess Academy Advanced 5,2008-11-16,ON,108387,108387,SS,R,4,3
200811080,Chess Academy Advanced 6,2008-11-16,ON,108387,108387,SS,R,4,6
200811081,Chess Academy Advanced 8,2008-11-16,ON,108387,108387,SS,R,6,5
200811083,Chess Academy Advanced 9,2008-11-16,ON,108387,108387,SS,R,5,5
200811084,Chess Academy Intermediate 1 1,2008-11-16,ON,108387,134840,SS,R,4,3
200811085,Chess Academy Intermediate 1 2,2008-11-16,ON,108387,134840,SS,R,6,5
200811086,Chess Academy Intermediate 1 3,2008-11-16,ON,108387,134840,SS,R,5,5
200811087,Chess Academy Intermediate 1 4,2008-11-16,ON,108387,134840,SS,R,4,3
200811088,Chess Academy Intermediate 2 1,2008-11-16,ON,108387,110253,SS,R,6,5
200811089,Chess Academy Intermediate 2 2,2008-11-16,ON,108387,110253,SS,R,6,5
200811090,Chess Academy Intermediate 2 3,2008-11-16,ON,108387,110253,SS,R,6,5
200811091,Chess Academy Intermediate 2 4,2008-11-16,ON,108387,110253,SS,R,6,5
200811092,Chess Academy Intermediate 2 5,2008-11-16,ON,108387,110253,SS,R,4,3
200811093,Chess Academy Intermediate 2 6,2008-11-16,ON,108387,110253,SS,R,4,3
200811094,Jack Taylor Memorial Chess 2008,2008-11-16,BC,100317,100317,SS,R,20,5
200811095,SJ City and District,2008-11-16,NB,135268,135268,SS,R,13,5
200811096,Kitchener Waterloo Championship2008,2008-11-18,ON,106868,106868,SS,R,16,5
200811097,Oriole Active November 16 2008,2008-11-16,ON,127778,127778,SS,Q,11,3
200811098,London November Open U1700,2008-11-15,ON,109477,109477,SS,R,12,4
200811099,London November Open,2008-11-15,ON,109477,109477,SS,R,10,4
200811100,Chess Academy Advanced 7,2008-11-16,ON,108387,108387,SS,R,4,3
200811101,JFK Memorial Open,2008-11-22,AB,101588,101588,SS,R,6,3
200811102,2008 National Capital Open,2008-11-23,ON,107391,107391,SS,R,65,5
200811103,Chess Academy Advanced 1,2008-11-23,ON,108387,108387,SS,R,4,3
200811104,Chess Academy Advanced 2,2008-11-23,ON,108387,108387,SS,R,4,3
200811105,Chess Academy Advanced 3,2008-11-23,ON,108387,108387,SS,R,4,3
200811106,Chess Academy Advanced 4,2008-11-23,ON,108387,108387,SS,R,4,3
200811107,Chess Academy Advanced 5,2008-11-23,ON,108387,108387,SS,R,4,3
200811108,Chess Academy Advanced 6,2008-11-23,ON,108387,108387,SS,R,4,6
200811109,Chess Academy Advanced 7,2008-11-23,ON,108387,108387,SS,R,6,5
200811110,Chess Academy Advanced 8,2008-11-23,ON,108387,108387,SS,R,4,3
200811111,Chess Academy Advanced 9,2008-11-23,ON,108387,108387,SS,R,5,5
200811112,Chess Academy Intermediate 1 1,2008-11-23,ON,108387,134840,SS,R,4,3
200811113,Chess Academy Intermediate 1 2,2008-11-23,ON,108387,134840,SS,R,5,5
200811114,Chess Academy Intermediate 1 3,2008-11-23,ON,108387,134840,SS,R,4,3
200811115,Chess Academy Intermediate 1 4,2008-11-23,ON,108387,134840,SS,R,5,5
200811116,Chess Academy Intermediate 2 1,2008-11-23,ON,108387,110253,SS,R,6,5
200811117,Chess Academy Intermediate 2 2,2008-11-23,ON,108387,110253,SS,R,6,5
200811118,Chess Academy Intermediate 2 3,2008-11-23,ON,108387,110253,SS,R,6,5
200811119,Chess Academy Intermediate 2 4,2008-11-23,ON,108387,110253,SS,R,6,5
200811120,Chess Academy Intermediate 2 5,2008-11-23,ON,108387,110253,SS,R,5,5
200811121,New Brunswick Closed,2008-11-23,NB,135268,135268,RR,R,6,1
200811122,Saint John Open,2008-11-23,NB,135268,135268,SS,R,9,5
200811123,Intellichess Junior Active Beginner,2008-11-08,ON,109477,109477,SS,Q,20,6
200811124,Intellichess Junior Active Extras,2008-11-08,ON,109477,109477,SS,Q,4,1
200811125,Intellichess Junior Active Intermed,2008-11-08,ON,109477,109477,SS,Q,13,6
200812001,Kingston Fall Swiss 2008,2008-11-10,ON,128144,128144,SS,R,20,6
200812002,ECC Obama Open,2008-11-27,AB,109502,109502,SS,R,24,4
200812003,Mississauga Junior Chess Club 1,2008-11-27,ON,108202,108202,SS,R,47,5
200812004,Agincourt Regional Qualifier U10,2008-11-29,ON,108098,108098,SS,R,18,6
200812005,Agincourt Regional Qualifier U12,2008-11-29,ON,108098,108098,SS,R,21,6
200812006,Agincourt Regional Qualifier U14U16,2008-11-29,ON,108098,108098,SS,R,20,6
200812007,Agincourt Regional Qualifier U18,2008-11-29,ON,108098,108098,SS,R,11,6
200812008,La Crete November Tournament SD60,2008-11-29,AB,125727,125727,SS,R,11,5
200812009,Chess Academy Advanced 1,2008-11-30,ON,108387,108387,SS,R,5,5
200812010,Chess Academy Advanced 2,2008-11-30,ON,108387,108387,SS,R,4,3
200812011,Chess Academy Advanced 3,2008-11-30,ON,108387,108387,SS,R,4,3
200812012,Chess Academy Advanced 4,2008-11-30,ON,108387,108387,SS,R,4,3
200812013,Chess Academy Advanced 5,2008-11-30,ON,108387,108387,SS,R,4,3
200812014,Chess Academy Advanced 6,2008-11-30,ON,108387,108387,SS,R,4,3
200812015,Chess Academy Advanced 7,2008-11-30,ON,108387,108387,SS,R,6,5
200812016,Chess Academy Advanced 8,2008-11-30,ON,108387,108387,SS,R,4,3
200812017,Chess Academy Advanced 9,2008-11-30,ON,108387,108387,SS,R,6,5
200812018,Chess Academy Intermediate 1 1,2008-11-30,ON,108387,134840,SS,R,4,6
200812019,Chess Academy Intermediate 1 2,2008-11-30,ON,108387,134840,SS,R,4,3
200812020,Chess Academy Intermediate 1 3,2008-11-30,ON,108387,134840,SS,R,4,6
200812021,Chess Academy Intermediate 1 4,2008-11-30,ON,108387,134840,SS,R,4,6
200812022,Chess Academy Intermediate 2 1,2008-11-30,ON,108387,110253,SS,R,6,5
200812023,Chess Academy Intermediate 2 2,2008-11-30,ON,108387,110253,SS,R,6,5
200812024,Chess Academy Intermediate 2 3,2008-11-30,ON,108387,110253,SS,R,5,5
200812025,Chess Academy Intermediate 2 4,2008-11-30,ON,108387,110253,SS,R,7,7
200812026,Chess Academy Intermediate 2 5,2008-11-30,ON,108387,110253,SS,R,6,5
200812027,Toronto Senior Championship 2008,2008-12-02,ON,134840,134840,SS,R,8,7
200812028,Concordia Club 2008 Championship,2008-11-04,ON,106868,106868,SS,R,2,3
200812029,Match Ferreira versus Makaremi,2008-11-14,ON,145597,145597,SS,R,2,2
200812030,Match Kim versus Brammall,2008-11-19,ON,145597,145597,SS,R,2,2
200812031,Laronde Chess Challenge Gr 4 to 7,2008-11-21,BC,145502,145502,SS,R,10,5
200812032,Laronde Chess Challenge Grade 2,2008-11-21,BC,145502,145502,SS,R,8,5
200812033,Laronde Chess Challenge Grade 3,2008-11-21,BC,145502,145502,SS,R,11,5
200812034,Laronde Chess Challenge K - Grade 1,2008-11-21,BC,145502,145502,SS,R,11,5
200812035,November Knights 2008,2008-11-30,NL,103802,103802,SS,R,3,6
200812036,Langley Chess Club Open,2008-12-01,BC,102330,102330,SS,R,13,5
200812037,Match Derraugh versus Ferreira,2008-12-04,ON,145597,145597,SS,R,2,4
200812038,2008 Parry Sound Youth CC U12 U14,2008-12-06,ON,105964,105964,SS,R,11,5
200812039,2008 Parry Sound Youth CC U8 U10,2008-12-06,ON,105964,105964,SS,R,7,5
200812040,Calgary Junior Closed 2nd Qualifier,2008-12-07,AB,144016,144016,SS,R,8,5
200812041,Chess Academy Advanced 1,2008-12-07,ON,108387,108387,SS,R,4,3
200812042,Chess Academy Advanced 2,2008-12-07,ON,108387,108387,SS,R,4,3
200812043,Chess Academy Advanced 3,2008-12-07,ON,108387,108387,SS,R,4,3
200812044,Chess Academy Advanced 4,2008-12-07,ON,108387,108387,SS,R,4,3
200812045,Chess Academy Advanced 5,2008-12-07,ON,108387,108387,SS,R,6,5
200812046,Chess Academy Advanced 6,2008-12-07,ON,108387,108387,SS,R,6,5
200812047,Chess Academy Advanced 7,2008-12-07,ON,108387,108387,SS,R,6,5
200812048,Chess Academy Intermediate 1 1,2008-12-07,ON,108387,134840,SS,R,4,6
200812049,Chess Academy Intermediate 1 2,2008-12-07,ON,108387,134840,SS,R,4,6
200812050,Chess Academy Intermediate 1 3,2008-12-07,ON,108387,134840,SS,R,4,6
200812051,Chess Academy Intermediate 1 4,2008-12-07,ON,108387,134840,SS,R,4,6
200812052,Chess Academy Intermediate 2 1,2008-12-07,ON,108387,110253,SS,R,6,5
200812053,Chess Academy Intermediate 2 2,2008-12-07,ON,108387,110253,SS,R,6,5
200812054,Chess Academy Intermediate 2 3,2008-12-07,ON,108387,110253,SS,R,6,5
200812055,Chess Academy Intermediate 2 4,2008-12-07,ON,108387,110253,SS,R,6,5
200812056,Chess Academy Intermediate 2 5,2008-12-07,ON,108387,110253,SS,R,6,5
200812057,Sprott Shaw December Open,2008-12-07,BC,145502,111363,SS,R,26,5
200812058,Sprott Shaw December Under 1200,2008-12-07,BC,145502,111363,SS,R,17,5
200812059,Sprott Shaw December Under 1500,2008-12-07,BC,145502,111363,SS,R,4,3
200812060,Sprott Shaw December Under 800,2008-12-07,BC,145502,111363,SS,R,10,5
200812061,Calgary Open,2008-12-09,AB,141880,141880,SS,R,15,5
200812062,Glebe GNAG Afterschool ChessJunior2,2008-12-09,ON,106106,106106,RR,R,13,2
200812063,Toronto Junior Championship 2008,2008-12-09,ON,134840,134840,SS,R,6,5
200812064,Chess Academy UCC Wednesday 1,2008-11-26,ON,108387,110253,RR,R,6,2
200812065,Chess Academy UCC Wednesday 2,2008-11-26,ON,108387,110253,RR,R,6,2
200812066,RA Autumn Frost 2008 Group A,2008-11-27,ON,101203,101203,RR,R,6,1
200812067,RA Autumn Frost 2008 Group B,2008-11-27,ON,101203,101203,RR,R,6,1
200812068,RA Autumn Frost 2008 Group C,2008-11-27,ON,101203,101203,RR,R,6,1
200812069,RA Autumn Frost 2008 Group D,2008-11-27,ON,101203,101203,RR,R,6,1
200812070,RA Autumn Frost 2008 Group E,2008-11-27,ON,101203,101203,RR,R,6,1
200812071,RA Autumn Frost 2008 Group F,2008-11-27,ON,101203,101203,RR,R,6,1
200812072,RA Autumn Frost 2008 Group G,2008-11-27,ON,101203,101203,RR,R,6,1
200812073,RA Autumn Frost 2008 Group H,2008-11-27,ON,101203,101203,RR,R,6,1
200812074,RA Autumn Frost 2008 Pickup,2008-11-27,ON,101203,101203,SS,R,10,5
200812075,Chess Academy UCC Monday 1,2008-12-08,ON,108387,108387,RR,R,7,2
200812076,Chess Academy UCC Monday 2,2008-12-08,ON,108387,110253,SS,R,8,7
200812077,Chess Academy UCC Thursday,2008-12-08,ON,108387,103516,SS,R,9,9
200812078,Chess Academy UCC Tuesday,2008-12-08,ON,108387,110253,SS,R,8,7
